,order_id,customer_id,product_id,quantity,order_date,product_name,category,price,name,age,gender,city,Total_Price
2179,O02180,C0252,P022,1,2024-07-28,Tax,Home,185.33,April,57,Female,South Joyton,185.33
2180,O02181,C0115,P014,3,2024-07-06,Yes,Footwear,414.78,Danny,26,Female,Courtneyhaven,1244.34
2181,O02182,C0183,P010,5,2024-07-07,Able,Home,683.1,Brett,58,Female,North Samuelfort,3415.5
2182,O02183,C0171,P016,3,2024-07-19,Mind,Footwear,929.88,Ashley,61,Female,Thomasbury,2789.64
2183,O02184,C0473,P011,1,2024-07-16,Senior,Electronics,761.43,Paul,50,Female,Lynnview,761.43
2184,O02185,C0310,P020,2,2024-07-31,Light,Accessories,732.21,Sarah,50,Female,Johnsonmouth,1464.42
2185,O02186,C0220,P068,3,2024-07-24,Market,Accessories,877.38,Joshua,49,Male,Rogersport,2632.14
2186,O02187,C0308,P024,4,2024-07-06,Night,Footwear,742.42,Jeffrey,20,Female,Lake Robin,2969.68
2187,O02188,C0077,P086,3,2024-07-21,Edge,Home,908.91,Angela,25,Male,Port Jasonton,2726.73
2188,O02189,C0320,P037,3,2024-07-10,Store,Home,395.48,Lance,44,Male,Port Monicamouth,1186.44
2189,O02190,C0449,P014,3,2024-07-01,Yes,Footwear,414.78,James,22,Male,Lake Mary,1244.34
2190,O02191,C0470,P064,3,2024-07-10,Likely,Home,745.23,David,38,Female,Tiffanyland,2235.69
2191,O02192,C0478,P034,1,2024-07-06,Many,Electronics,525.45,Tyrone,22,Female,Wolfefort,525.45
2192,O02193,C0404,P001,2,2024-07-29,Stage,Clothing,534.93,James,39,Female,Johnside,1069.86
2193,O02194,C0399,P084,2,2024-07-06,Pay,Home,348.97,Christopher,49,Male,Hollowaychester,697.94
2194,O02195,C0164,P019,4,2024-07-27,Feeling,Accessories,128.68,Michelle,45,Female,South Claireview,514.72
2195,O02196,C0229,P093,4,2024-07-13,Why,Clothing,508.36,Eric,39,Male,Melissafurt,2033.44
2196,O02197,C0418,P009,1,2024-07-22,Manage,Accessories,258.37,Stacy,62,Male,North Laura,258.37
2197,O02198,C0296,P055,3,2024-07-20,According,Footwear,143.58,Angela,52,Male,Port Cristianhaven,430.74
2198,O02199,C0075,P012,3,2024-07-07,Section,Footwear,597.66,David,48,Male,Robertchester,1792.98
2199,O02200,C0066,P024,4,2024-07-03,Night,Footwear,742.42,Jason,21,Male,West Phillipbury,2969.68
2200,O02201,C0181,P041,4,2024-07-05,Behind,Footwear,465.37,Daniel,44,Male,Loganfurt,1861.48
2201,O02202,C0218,P062,4,2024-07-03,Program,Clothing,315.16,Theodore,49,Male,East Mirandafurt,1260.64
2202,O02203,C0309,P082,3,2024-07-14,West,Footwear,545.01,Danielle,34,Male,Mitchellshire,1635.03
2203,O02204,C0071,P084,2,2024-07-08,Pay,Home,348.97,Jacqueline,51,Male,South Evan,697.94
2204,O02205,C0197,P054,5,2024-07-15,Follow,Electronics,338.23,Keith,49,Male,New Lauren,1691.15
2205,O02206,C0255,P069,5,2024-07-30,Prepare,Accessories,345.37,Jessica,45,Female,Ramoschester,1726.85
2206,O02207,C0253,P069,5,2024-07-21,Prepare,Accessories,345.37,Jill,18,Female,Shanestad,1726.85
2207,O02208,C0421,P030,4,2024-07-13,Ask,Footwear,167.84,Michael,64,Female,New Abigailton,671.36
2208,O02209,C0043,P075,4,2024-07-04,Some,Accessories,798.31,Tiffany,35,Male,East Annabury,3193.24
2209,O02210,C0270,P074,2,2024-07-24,Add,Electronics,400.3,Heather,49,Female,New James,800.6
2210,O02211,C0360,P012,2,2024-07-17,Section,Footwear,597.66,Clinton,63,Female,Millerberg,1195.32
2211,O02212,C0186,P001,2,2024-07-05,Stage,Clothing,534.93,Andrea,23,Female,Port Sarahside,1069.86
2212,O02213,C0436,P003,3,2024-07-24,Number,Home,339.92,Joseph,26,Female,West Charlesshire,1019.76
2213,O02214,C0286,P061,2,2024-07-25,Stage,Clothing,155.92,Brandon,37,Female,Richardshire,311.84
2214,O02215,C0472,P015,1,2024-07-26,Strategy,Home,352.12,Julia,53,Male,Port Barbaraburgh,352.12
2215,O02216,C0467,P045,3,2024-07-01,Compare,Footwear,236.05,Sean,33,Male,Bryanmouth,708.1500000000001
2216,O02217,C0435,P100,2,2024-07-20,Everything,Home,922.89,Stephanie,40,Female,Dianaview,1845.78
2217,O02218,C0151,P059,2,2024-07-04,Network,Home,894.42,Caleb,47,Female,Stuartbury,1788.84
2218,O02219,C0428,P071,4,2024-07-13,Same,Electronics,115.08,Robert,36,Male,Waltertown,460.32
2219,O02220,C0125,P027,2,2024-07-13,Ahead,Clothing,144.07,Jodi,57,Male,Valdezberg,288.14
2220,O02221,C0401,P083,1,2024-08-24,Ready,Accessories,255.54,Gregory,39,Female,Deborahbury,255.54
2221,O02222,C0147,P015,2,2024-08-05,Strategy,Home,352.12,Tracy,49,Male,Jeremytown,704.24
2222,O02223,C0031,P083,1,2024-08-04,Ready,Accessories,255.54,Neil,59,Female,East Kathytown,255.54
2223,O02224,C0310,P097,2,2024-08-31,Away,Home,932.46,Sarah,50,Female,Johnsonmouth,1864.92
2224,O02225,C0258,P021,1,2024-08-23,Art,Electronics,938.65,Paul,48,Female,East Amyton,938.65
2225,O02226,C0203,P055,4,2024-08-23,According,Footwear,143.58,Adrian,20,Male,West Jacqueline,574.32
2226,O02227,C0284,P092,3,2024-08-05,Coach,Electronics,588.3,Robert,55,Male,Hoffmanberg,1764.8999999999999
2227,O02228,C0471,P074,5,2024-08-13,Add,Electronics,400.3,Wendy,56,Female,Craneport,2001.5
2228,O02229,C0157,P091,2,2024-08-24,Foot,Clothing,157.58,Russell,60,Male,Port Heather,315.16
2229,O02230,C0217,P021,3,2024-08-01,Art,Electronics,938.65,Kara,43,Female,Melissatown,2815.95
2230,O02231,C0499,P012,5,2024-08-23,Section,Footwear,597.66,Rachel,52,Male,Anthonymouth,2988.2999999999997
2231,O02232,C0194,P017,2,2024-08-31,Happen,Accessories,831.47,Adam,41,Female,East Danamouth,1662.94
2232,O02233,C0206,P080,1,2024-08-14,Organization,Footwear,642.94,Jacob,19,Male,Jenkinsburgh,642.94
2233,O02234,C0113,P051,2,2024-08-12,Part,Footwear,121.31,Ryan,45,Male,North Thomashaven,242.62
2234,O02235,C0422,P096,5,2024-08-02,Service,Footwear,872.76,Lisa,52,Female,Natalieview,4363.8
2235,O02236,C0310,P010,4,2024-08-23,Able,Home,683.1,Sarah,50,Female,Johnsonmouth,2732.4
2236,O02237,C0245,P041,4,2024-08-04,Behind,Footwear,465.37,Andrea,49,Female,North Courtneyborough,1861.48
2237,O02238,C0424,P049,2,2024-08-22,Town,Electronics,906.94,Stacey,33,Female,Garymouth,1813.88
2238,O02239,C0028,P048,4,2024-08-19,Consumer,Clothing,545.84,Crystal,61,Male,Theodoreland,2183.36
2239,O02240,C0100,P035,1,2024-08-03,First,Clothing,362.04,Natalie,61,Male,East Earlfort,362.04
2240,O02241,C0054,P010,3,2024-08-16,Able,Home,683.1,Jessica,61,Female,West Patrickmouth,2049.3
2241,O02242,C0309,P100,3,2024-08-27,Everything,Home,922.89,Danielle,34,Male,Mitchellshire,2768.67
2242,O02243,C0015,P031,3,2024-08-20,Eat,Clothing,168.44,Larry,41,Male,Lake Tammyland,505.32
2243,O02244,C0084,P070,1,2024-08-28,Country,Home,822.15,Michael,35,Male,Robinsonhaven,822.15
2244,O02245,C0034,P028,5,2024-08-06,Work,Home,796.29,Raymond,32,Male,Torresshire,3981.45
2245,O02246,C0006,P097,3,2024-08-01,Away,Home,932.46,Oscar,38,Female,Mullinsfort,2797.38
2246,O02247,C0097,P071,2,2024-08-05,Same,Electronics,115.08,Sarah,26,Male,Anaview,230.16
2247,O02248,C0327,P005,2,2024-08-12,Protect,Footwear,68.06,Stephanie,64,Female,Amandafurt,136.12
2248,O02249,C0138,P011,5,2024-08-05,Senior,Electronics,761.43,Corey,31,Male,West Gregory,3807.1499999999996
2249,O02250,C0290,P006,5,2024-08-03,Keep,Electronics,990.01,Thomas,42,Male,East Brendaton,4950.05
2250,O02251,C0405,P062,1,2024-08-08,Program,Clothing,315.16,Katherine,59,Female,East Mary,315.16
2251,O02252,C0025,P041,1,2024-08-03,Behind,Footwear,465.37,Joseph,50,Male,South Ashley,465.37
2252,O02253,C0484,P040,1,2024-08-01,Some,Electronics,380.06,Edward,49,Female,West Pamelahaven,380.06
2253,O02254,C0183,P097,3,2024-08-19,Away,Home,932.46,Brett,58,Female,North Samuelfort,2797.38
2254,O02255,C0491,P051,5,2024-08-27,Part,Footwear,121.31,Tyler,33,Female,East Samanthaborough,606.55
2255,O02256,C0100,P041,4,2024-08-27,Behind,Footwear,465.37,Natalie,61,Male,East Earlfort,1861.48
2256,O02257,C0372,P046,2,2024-08-14,Around,Electronics,900.08,Eduardo,57,Female,Hunterstad,1800.16
2257,O02258,C0360,P087,1,2024-08-05,Body,Footwear,585.47,Clinton,63,Female,Millerberg,585.47
2258,O02259,C0170,P053,5,2024-08-25,Be,Home,629.57,Scott,45,Male,Davidborough,3147.8500000000004
2259,O02260,C0052,P065,2,2024-08-06,Environmental,Electronics,38.36,Wendy,64,Male,Lake David,76.72
2260,O02261,C0013,P076,4,2024-08-16,Amount,Electronics,154.17,Mindy,53,Female,Leemouth,616.68
2261,O02262,C0245,P076,1,2024-08-24,Amount,Electronics,154.17,Andrea,49,Female,North Courtneyborough,154.17
2262,O02263,C0149,P021,2,2024-08-05,Art,Electronics,938.65,Matthew,49,Female,East Robertberg,1877.3
2263,O02264,C0350,P060,1,2024-08-24,Management,Home,789.65,Michael,49,Male,North Markton,789.65
2264,O02265,C0454,P081,1,2024-08-17,Change,Accessories,695.48,Jimmy,43,Female,East Rogerberg,695.48
2265,O02266,C0488,P092,2,2024-08-23,Coach,Electronics,588.3,Jacob,21,Female,Jacobberg,1176.6
2266,O02267,C0453,P028,2,2024-08-31,Work,Home,796.29,Jasmine,29,Male,West Katrina,1592.58
2267,O02268,C0394,P092,2,2024-08-10,Coach,Electronics,588.3,Tyler,40,Male,Rachelville,1176.6
2268,O02269,C0494,P065,5,2024-08-16,Environmental,Electronics,38.36,Kristi,49,Female,South Jamie,191.8
2269,O02270,C0374,P078,5,2024-08-14,Where,Accessories,723.64,Rodney,26,Female,Jamesborough,3618.2
2270,O02271,C0477,P099,3,2024-08-24,So,Electronics,698.17,Nathan,27,Male,New Tiffany,2094.5099999999998
2271,O02272,C0230,P017,3,2024-08-11,Happen,Accessories,831.47,Kimberly,28,Female,East Robertport,2494.41
2272,O02273,C0149,P047,5,2024-08-15,Standard,Footwear,386.97,Matthew,49,Female,East Robertberg,1934.8500000000001
2273,O02274,C0043,P088,4,2024-09-02,Trip,Electronics,403.85,Tiffany,35,Male,East Annabury,1615.4
2274,O02275,C0260,P058,3,2024-09-29,Job,Accessories,535.79,Mark,59,Male,North Brett,1607.37
2275,O02276,C0450,P088,1,2024-09-23,Trip,Electronics,403.85,Samuel,39,Male,New Jamesside,403.85
2276,O02277,C0318,P083,1,2024-09-25,Ready,Accessories,255.54,Lisa,62,Female,Williamfurt,255.54
2277,O02278,C0380,P032,5,2024-09-22,Most,Clothing,815.5,Megan,52,Male,Tinaville,4077.5
2278,O02279,C0005,P020,1,2024-09-13,Light,Accessories,732.21,Taylor,25,Male,Josephland,732.21
2279,O02280,C0149,P049,2,2024-09-08,Town,Electronics,906.94,Matthew,49,Female,East Robertberg,1813.88
2280,O02281,C0292,P052,1,2024-09-07,List,Clothing,940.13,Rebecca,35,Female,East Edward,940.13
2281,O02282,C0115,P050,4,2024-09-20,Operation,Accessories,626.12,Danny,26,Female,Courtneyhaven,2504.48
2282,O02283,C0343,P012,3,2024-09-20,Section,Footwear,597.66,Cheryl,41,Male,West Meganmouth,1792.98
2283,O02284,C0239,P060,5,2024-09-03,Management,Home,789.65,Barbara,53,Female,Mayerstad,3948.25
2284,O02285,C0461,P060,1,2024-09-05,Management,Home,789.65,Michele,22,Female,North Keith,789.65
2285,O02286,C0044,P024,1,2024-09-19,Night,Footwear,742.42,Jeffrey,21,Female,New Robert,742.42
2286,O02287,C0470,P051,4,2024-09-21,Part,Footwear,121.31,David,38,Female,Tiffanyland,485.24
2287,O02288,C0103,P052,3,2024-09-16,List,Clothing,940.13,Deborah,28,Male,Nicolechester,2820.39
2288,O02289,C0034,P041,3,2024-09-04,Behind,Footwear,465.37,Raymond,32,Male,Torresshire,1396.1100000000001
2289,O02290,C0310,P063,2,2024-09-26,Table,Home,252.25,Sarah,50,Female,Johnsonmouth,504.5
2290,O02291,C0360,P095,4,2024-09-01,Program,Clothing,23.02,Clinton,63,Female,Millerberg,92.08
2291,O02292,C0059,P036,4,2024-09-05,News,Clothing,877.81,Erika,34,Female,East Sherri,3511.24
2292,O02293,C0020,P070,2,2024-09-25,Country,Home,822.15,Vickie,61,Male,New Eric,1644.3
2293,O02294,C0486,P061,2,2024-09-28,Stage,Clothing,155.92,Jasmine,22,Male,East Kristen,311.84
2294,O02295,C0328,P028,3,2024-09-10,Work,Home,796.29,Laura,50,Male,North Justin,2388.87
2295,O02296,C0291,P005,5,2024-09-18,Protect,Footwear,68.06,Rebecca,46,Male,Susanside,340.3
2296,O02297,C0397,P049,1,2024-09-28,Town,Electronics,906.94,Paul,51,Female,Cherylmouth,906.94
2297,O02298,C0480,P047,4,2024-09-26,Standard,Footwear,386.97,Jamie,51,Female,Nicolebury,1547.88
2298,O02299,C0243,P028,1,2024-09-26,Work,Home,796.29,Margaret,36,Male,Allenside,796.29
2299,O02300,C0109,P003,4,2024-09-29,Number,Home,339.92,Richard,22,Male,Darrentown,1359.68
2300,O02301,C0139,P033,2,2024-09-03,The,Footwear,666.87,James,56,Female,Deleonberg,1333.74
2301,O02302,C0043,P019,1,2024-09-16,Feeling,Accessories,128.68,Tiffany,35,Male,East Annabury,128.68
2302,O02303,C0141,P052,1,2024-09-04,List,Clothing,940.13,Scott,26,Female,Samuelland,940.13
2303,O02304,C0153,P092,4,2024-09-15,Coach,Electronics,588.3,Marissa,40,Female,Ashleyfurt,2353.2
2304,O02305,C0447,P054,5,2024-09-11,Follow,Electronics,338.23,Amber,33,Female,Laurieton,1691.15
2305,O02306,C0110,P086,3,2024-09-06,Edge,Home,908.91,Stephen,59,Female,North Sarahmouth,2726.73
2306,O02307,C0095,P007,1,2024-09-30,Finish,Clothing,325.74,Juan,42,Female,Patriciamouth,325.74
2307,O02308,C0459,P055,3,2024-09-10,According,Footwear,143.58,Ian,31,Female,Lake Robertland,430.74
2308,O02309,C0494,P097,3,2024-09-06,Away,Home,932.46,Kristi,49,Female,South Jamie,2797.38
2309,O02310,C0085,P026,3,2024-09-03,North,Accessories,842.62,Autumn,64,Female,Salasborough,2527.86
2310,O02311,C0483,P054,4,2024-09-09,Follow,Electronics,338.23,Cody,36,Male,Lake Amandaport,1352.92
2311,O02312,C0244,P069,2,2024-09-19,Prepare,Accessories,345.37,Jeremiah,37,Female,New Laurenview,690.74
2312,O02313,C0495,P090,4,2024-09-12,Perform,Electronics,947.55,Austin,44,Male,Mikeside,3790.2
2313,O02314,C0182,P089,5,2024-09-12,Value,Accessories,464.7,Richard,30,Female,South Corychester,2323.5
2314,O02315,C0200,P002,5,2024-09-03,Least,Accessories,56.56,Tina,29,Male,Beasleyland,282.8
2315,O02316,C0401,P077,2,2024-09-03,Government,Clothing,233.11,Gregory,39,Female,Deborahbury,466.22
2316,O02317,C0040,P093,5,2024-09-06,Why,Clothing,508.36,Wayne,38,Female,Catherineshire,2541.8
2317,O02318,C0316,P019,3,2024-09-23,Feeling,Accessories,128.68,Rodney,55,Male,Francischester,386.04
2318,O02319,C0341,P094,3,2024-09-25,North,Electronics,613.4,Nicholas,58,Female,Wardhaven,1840.1999999999998
2319,O02320,C0008,P020,4,2024-09-15,Light,Accessories,732.21,Derrick,36,Male,Schmidtshire,2928.84
2320,O02321,C0479,P019,4,2024-09-09,Feeling,Accessories,128.68,Carrie,53,Female,South Tammybury,514.72
2321,O02322,C0443,P041,1,2024-09-16,Behind,Footwear,465.37,David,42,Male,North Jaime,465.37
2322,O02323,C0406,P087,4,2024-09-09,Body,Footwear,585.47,Kirsten,23,Female,Lake Jacquelineview,2341.88
2323,O02324,C0135,P067,1,2024-09-25,Possible,Clothing,763.65,Elizabeth,18,Female,West Sheilafort,763.65
2324,O02325,C0231,P017,4,2024-09-29,Happen,Accessories,831.47,Allison,33,Male,Holmesmouth,3325.88
2325,O02326,C0328,P075,1,2024-09-15,Some,Accessories,798.31,Laura,50,Male,North Justin,798.31
2326,O02327,C0019,P028,2,2024-09-21,Work,Home,796.29,Karen,41,Female,South Denise,1592.58
2327,O02328,C0216,P090,5,2024-09-30,Perform,Electronics,947.55,Donna,61,Female,Port Barbara,4737.75
2328,O02329,C0397,P022,5,2024-09-05,Tax,Home,185.33,Paul,51,Female,Cherylmouth,926.6500000000001
2329,O02330,C0194,P028,3,2024-09-04,Work,Home,796.29,Adam,41,Female,East Danamouth,2388.87
2330,O02331,C0108,P025,5,2024-09-19,General,Accessories,576.6,William,50,Male,Jonathanport,2883.0
2331,O02332,C0490,P002,3,2024-09-16,Least,Accessories,56.56,Jennifer,41,Female,Brightville,169.68
2332,O02333,C0417,P047,1,2024-09-02,Standard,Footwear,386.97,Tiffany,23,Female,Ericatown,386.97
2333,O02334,C0155,P040,5,2024-09-12,Some,Electronics,380.06,Kayla,62,Male,Thompsonborough,1900.3
2334,O02335,C0420,P016,4,2024-09-28,Mind,Footwear,929.88,James,47,Male,Bethshire,3719.52
2335,O02336,C0333,P059,4,2024-09-10,Network,Home,894.42,Christopher,34,Female,North Isaactown,3577.68
2336,O02337,C0211,P046,3,2024-09-13,Around,Electronics,900.08,Allen,49,Female,New Shannon,2700.2400000000002
2337,O02338,C0425,P070,4,2024-09-14,Country,Home,822.15,Susan,30,Male,East Tina,3288.6
2338,O02339,C0268,P098,3,2024-09-28,Decision,Accessories,567.31,Gary,22,Female,Youngborough,1701.9299999999998
2339,O02340,C0059,P023,4,2024-09-20,Seem,Footwear,71.16,Erika,34,Female,East Sherri,284.64
2340,O02341,C0220,P048,2,2024-09-30,Consumer,Clothing,545.84,Joshua,49,Male,Rogersport,1091.68
2341,O02342,C0284,P077,2,2024-09-22,Government,Clothing,233.11,Robert,55,Male,Hoffmanberg,466.22
2342,O02343,C0278,P056,4,2024-09-05,While,Footwear,795.06,Ricardo,41,Male,East Robin,3180.24
2343,O02344,C0146,P085,4,2024-09-15,Really,Electronics,185.69,Jillian,30,Female,Josefort,742.76
2344,O02345,C0325,P037,5,2024-09-12,Store,Home,395.48,Tonya,50,Male,Chambersland,1977.4
2345,O02346,C0481,P013,1,2024-09-17,Drive,Electronics,474.22,Caitlin,48,Male,Michaelville,474.22
2346,O02347,C0413,P014,1,2024-09-28,Yes,Footwear,414.78,Janet,61,Male,Brandiport,414.78
2347,O02348,C0333,P003,5,2024-09-20,Number,Home,339.92,Christopher,34,Female,North Isaactown,1699.6000000000001
2348,O02349,C0478,P053,1,2024-09-11,Be,Home,629.57,Tyrone,22,Female,Wolfefort,629.57
2349,O02350,C0255,P096,5,2024-09-12,Service,Footwear,872.76,Jessica,45,Female,Ramoschester,4363.8
2350,O02351,C0425,P007,5,2024-10-04,Finish,Clothing,325.74,Susan,30,Male,East Tina,1628.7
2351,O02352,C0220,P017,4,2024-10-21,Happen,Accessories,831.47,Joshua,49,Male,Rogersport,3325.88
2352,O02353,C0373,P023,4,2024-10-15,Seem,Footwear,71.16,Megan,50,Female,Mcmillanmouth,284.64
2353,O02354,C0463,P041,5,2024-10-17,Behind,Footwear,465.37,James,47,Female,Lake Brandonberg,2326.85
2354,O02355,C0082,P056,2,2024-10-19,While,Footwear,795.06,Rebecca,33,Female,Nunezborough,1590.12
2355,O02356,C0051,P091,2,2024-10-26,Foot,Clothing,157.58,John,45,Female,Hamptonmouth,315.16
2356,O02357,C0259,P016,5,2024-10-02,Mind,Footwear,929.88,Stephanie,47,Female,East Jenniferfurt,4649.4
2357,O02358,C0402,P051,3,2024-10-22,Part,Footwear,121.31,Shawna,42,Female,Austinberg,363.93
2358,O02359,C0429,P071,2,2024-10-10,Same,Electronics,115.08,Kenneth,34,Female,Lisastad,230.16
2359,O02360,C0486,P042,2,2024-10-28,Find,Accessories,304.87,Jasmine,22,Male,East Kristen,609.74
2360,O02361,C0048,P012,1,2024-10-14,Section,Footwear,597.66,James,43,Male,South Dawnland,597.66
2361,O02362,C0224,P002,5,2024-10-07,Least,Accessories,56.56,Christina,55,Female,New Ashlee,282.8
2362,O02363,C0079,P004,5,2024-10-08,Evening,Clothing,138.74,Wanda,40,Male,Lake Nancy,693.7
2363,O02364,C0363,P070,1,2024-10-25,Country,Home,822.15,James,64,Male,Leahmouth,822.15
2364,O02365,C0293,P049,1,2024-10-15,Town,Electronics,906.94,James,63,Female,Harperport,906.94
2365,O02366,C0381,P094,2,2024-10-18,North,Electronics,613.4,Lisa,42,Female,Branditon,1226.8
2366,O02367,C0233,P082,3,2024-10-13,West,Footwear,545.01,Jason,26,Female,Gibsonberg,1635.03
2367,O02368,C0096,P031,2,2024-10-04,Eat,Clothing,168.44,Keith,24,Male,North Billy,336.88
2368,O02369,C0153,P025,5,2024-10-07,General,Accessories,576.6,Marissa,40,Female,Ashleyfurt,2883.0
2369,O02370,C0431,P032,4,2024-10-28,Most,Clothing,815.5,Scott,45,Female,Popeburgh,3262.0
2370,O02371,C0395,P034,1,2024-10-16,Many,Electronics,525.45,Chelsea,32,Male,Foleymouth,525.45
2371,O02372,C0141,P011,2,2024-10-31,Senior,Electronics,761.43,Scott,26,Female,Samuelland,1522.86
2372,O02373,C0322,P003,5,2024-10-04,Number,Home,339.92,Russell,51,Male,Port Derek,1699.6000000000001
2373,O02374,C0444,P014,1,2024-10-12,Yes,Footwear,414.78,Alexandra,57,Female,West Jessicaberg,414.78
2374,O02375,C0236,P077,1,2024-10-31,Government,Clothing,233.11,Dana,46,Male,Stephenfort,233.11
2375,O02376,C0055,P019,3,2024-10-26,Feeling,Accessories,128.68,Scott,25,Female,Austinmouth,386.04
2376,O02377,C0135,P024,1,2024-10-30,Night,Footwear,742.42,Elizabeth,18,Female,West Sheilafort,742.42
2377,O02378,C0040,P064,3,2024-10-15,Likely,Home,745.23,Wayne,38,Female,Catherineshire,2235.69
2378,O02379,C0468,P027,4,2024-10-14,Ahead,Clothing,144.07,Amy,43,Male,North Matthew,576.28
2379,O02380,C0052,P063,1,2024-10-30,Table,Home,252.25,Wendy,64,Male,Lake David,252.25
2380,O02381,C0212,P010,4,2024-10-27,Able,Home,683.1,Mackenzie,50,Male,New Brianna,2732.4
2381,O02382,C0492,P081,1,2024-10-21,Change,Accessories,695.48,Douglas,19,Male,Jonathanport,695.48
2382,O02383,C0108,P088,4,2024-10-23,Trip,Electronics,403.85,William,50,Male,Jonathanport,1615.4
2383,O02384,C0193,P041,4,2024-10-26,Behind,Footwear,465.37,Scott,61,Female,New Howard,1861.48
2384,O02385,C0414,P021,2,2024-10-24,Art,Electronics,938.65,Rachel,22,Female,New Elizabethland,1877.3
2385,O02386,C0153,P002,2,2024-10-13,Least,Accessories,56.56,Marissa,40,Female,Ashleyfurt,113.12
2386,O02387,C0338,P073,5,2024-10-01,Second,Electronics,131.85,James,63,Male,Davidberg,659.25
2387,O02388,C0438,P005,1,2024-10-31,Protect,Footwear,68.06,Joseph,18,Male,North Patrick,68.06
2388,O02389,C0500,P044,3,2024-10-12,Detail,Home,505.21,Jasmine,50,Male,North Mark,1515.6299999999999
2389,O02390,C0248,P079,5,2024-10-26,Dream,Clothing,721.44,Katherine,50,Male,Porterchester,3607.2000000000003
2390,O02391,C0280,P001,2,2024-10-08,Stage,Clothing,534.93,James,41,Male,Debramouth,1069.86
2391,O02392,C0268,P095,3,2024-10-17,Program,Clothing,23.02,Gary,22,Female,Youngborough,69.06
2392,O02393,C0475,P016,2,2024-10-10,Mind,Footwear,929.88,Brooke,54,Male,Edwardmouth,1859.76
2393,O02394,C0311,P004,5,2024-10-09,Evening,Clothing,138.74,Nathaniel,29,Male,Amandamouth,693.7
2394,O02395,C0012,P067,5,2024-10-29,Possible,Clothing,763.65,Todd,41,Male,Sarahchester,3818.25
2395,O02396,C0390,P020,2,2024-10-22,Light,Accessories,732.21,James,63,Male,Diazbury,1464.42
2396,O02397,C0444,P047,1,2024-10-09,Standard,Footwear,386.97,Alexandra,57,Female,West Jessicaberg,386.97
